OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
347,1,347,139301,1393.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,4197422.62890625,9918.89209835792
348,1,348,139302,1393.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,495484.2734375,2938.53696216156
349,1,349,139303,1393.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,608674.04296875,3337.14032127419
350,1,350,139401,1394.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1328630.44140625,4694.12697062198
351,1,351,139402,1394.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,3578783.01953125,10539.6098731925
352,1,352,139502,1395.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1533837.28515625,6256.07866378826
353,1,353,139504,1395.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,423295.78125,2991.88698571362
354,1,354,139505,1395.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,247805.54296875,2455.58156402746
355,1,355,139506,1395.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,267250.11328125,2320.47067935518
356,1,356,139600,1396.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,3627658.265625,7658.02347451847
357,1,357,139701,1397.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,4975925.94140625,12154.9865309603
358,1,358,139703,1397.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,6921127.66015625,15267.2133666025
359,1,359,139704,1397.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,9294810.5234375,16196.6233898015
360,1,360,139705,1397.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,4453957.7421875,14227.9934279494
361,1,361,139801,1398.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,5367638.45703125,10247.0306665718
362,1,362,139802,1398.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,8892691.3046875,17331.6359743868
363,1,363,141101,1411.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1111220.59375,4326.57924665425
364,1,364,141102,1411.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1140113.234375,5653.88088632262
365,1,365,141201,1412.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1026241.16796875,4466.15053887664
366,1,366,141202,1412.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1024825.703125,4665.7481722051
367,1,367,141303,1413.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,384662.01953125,2618.77882175992
368,1,368,141304,1413.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1042572.484375,5215.8922431397
369,1,369,141305,1413.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1011915.30078125,4209.31445384401
370,1,370,141306,1413.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,876978.91015625,4590.01357724382
371,1,371,141400,1414.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2902270.9375,7170.3962775043
372,1,372,141500,1415.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,4793020.2421875,11592.1421303742
373,1,373,141600,1416.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,5714970.94140625,13819.811603136
374,1,374,141700,1417.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,4747283.265625,11798.0477348535
380,2,380,143401,1434.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1623658.453125,5520.16233287177
382,2,382,143500,1435.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1812325.08203125,6962.84473318483
390,2,390,143901,1439.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,7745374.9453125,15503.9303128904
391,1,391,143902,1439.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,3697795.796875,12625.4924668014
450,1,450,189801,1898.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,600501.2890625,3728.05119947174
451,1,451,189802,1898.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,466375.18359375,2903.89981307339
452,1,452,189903,1899.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,122772.8359375,1528.00428679379
453,1,453,189904,1899.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,233341.578125,1946.67947773936
454,1,454,189905,1899.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,377750.29296875,2572.06098663779
455,1,455,189906,1899.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,296442.33984375,2189.81768805791
456,1,456,189907,1899.07,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,237202.47265625,1948.28254187572
457,1,457,190101,1901.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,328060.7890625,2516.70834759421
458,1,458,190102,1901.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,550048.3203125,3232.43071479605
459,1,459,190201,1902.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,331696.02734375,2560.80475744542
460,2,460,190202,1902.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,309068.17578125,2447.09419189218
461,1,461,190302,1903.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,350684.484375,3472.8328160894
462,3,462,190303,1903.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,239103.64453125,1953.18205957352
465,2,465,190510,1905.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,465503.8125,2938.97473587026
467,1,467,190701,1907.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,646966.51171875,3641.664223178
468,1,468,190702,1907.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,292395.1484375,2177.25100383875
469,1,469,190801,1908.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,473924.5859375,2922.99196211241
470,1,470,190802,1908.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,711573.41015625,3409.93145686991
471,2,471,190901,1909.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,716603.984375,3425.12879519406
472,1,472,190902,1909.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,711912.6328125,3412.67494848786
473,1,473,191000,1910.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,948459.2109375,4120.23761969517
484,2,484,191610,1916.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,610836.74609375,3468.03577315411
485,2,485,191620,1916.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,334501.06640625,2587.61611491726
486,1,486,191710,1917.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1035729.65625,4865.24262093162
487,2,487,191720,1917.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,386361.03125,2558.92556543488
488,1,488,191810,1918.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,590878.65234375,3399.62633316472
489,1,489,191820,1918.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,591542.08984375,3401.5550799762
490,1,490,191901,1919.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1130166.76171875,4378.12744125627
491,2,491,191902,1919.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1061486.765625,4261.91054237651
492,2,492,192001,1920.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,775758.78515625,4272.67979893198
493,1,493,192002,1920.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1254436.046875,4719.92014749902
494,2,494,192300,1923.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1285258.59765625,4605.30561900934
495,2,495,192410,1924.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,999428.60546875,3999.12803184542
496,2,496,192420,1924.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,474802.9921875,2926.21507652174
497,2,497,192510,1925.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,497956.59765625,2993.23419096686
498,2,498,192520,1925.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,449815.19921875,2878.87407536595
499,2,499,192610,1926.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,607082.3828125,3370.03746741416
500,3,500,192620,1926.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,355910.84375,2675.50103706065
502,2,502,194101,1941.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,3718641.53125,12497.051754538
503,2,503,194102,1941.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,5124376.484375,14117.5011612458
504,1,504,194200,1942.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3806358.703125,10893.1151535029
505,1,505,194300,1943.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3613017.859375,13014.6685281239
506,1,506,194401,1944.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,680712.640625,3594.42071160135
507,1,507,194402,1944.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,861090.5546875,5343.88853085579
508,2,508,194500,1945.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1001492.6328125,5513.36133774191
687,2,687,214000,2140.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1478049.9765625,4921.83854779675
689,2,689,214400,2144.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,503053.37890625,2930.31053739997
694,2,694,214600,2146.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,849184.81640625,3724.62244362891
695,2,695,214700,2147.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,866815.53515625,3766.21227753535
696,2,696,214800,2148.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,843141.890625,4144.85299224422
697,1,697,214902,2149.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,741073.9765625,3608.26070779631
698,1,698,214903,2149.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,199414.984375,2066.42334437161
699,1,699,214904,2149.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,257459.359375,2055.66275621194
707,2,707,216401,2164.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,601048.09765625,3175.6859035786
708,1,708,216402,2164.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,335152.140625,2357.09433646116
713,1,713,217001,2170.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,801096.5234375,4032.58775345855
714,2,714,217002,2170.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1126406.84765625,4251.06702959116
912,1,912,261102,2611.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,11630146.6757813,20911.7026607814
913,1,913,261103,2611.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,3042444.8515625,10259.3231516647
914,1,914,261104,2611.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,6724386.86328125,16843.4391148128
915,1,915,261200,2612.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,11101045.4101563,21982.8241264732
916,1,916,262100,2621.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,12823488.4609375,25936.810222577
917,1,917,262200,2622.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,12528138.9648438,19270.8346677587
918,1,918,262301,2623.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,19091957.8398438,27479.6589105501
919,1,919,262302,2623.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,4476449.83984375,11955.6366566966
920,1,920,262303,2623.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3819228.671875,10774.0053879813
921,1,921,262400,2624.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,Westside Planning Area,16472348.3125,27700.9198870076
922,1,922,262501,2625.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,2392622.11328125,7341.45397728731
923,1,923,262601,2626.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,5289912.55078125,13057.9516158008
924,1,924,262604,2626.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,4,Westside Planning Area,8771089.16015625,20091.327047502
925,1,925,262704,2627.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3613776.56640625,10005.7234524262
926,1,926,262706,2627.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,4130506.2578125,8735.95214097069
927,1,927,262802,2628.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,4969869.78125,14788.0453852158
928,1,928,264000,2640.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,2728263.09375,8462.27747259627
929,1,929,264102,2641.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,579128.71484375,3778.40383188531
930,1,930,264103,2641.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,336682.3125,2713.59927209849
931,1,931,264303,2643.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,316110.75,2476.44162217277
932,1,932,264304,2643.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,297489.66015625,2672.1290714318
933,1,933,264305,2643.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1965134.18359375,7205.55149487782
934,1,934,264306,2643.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,520767.04296875,3348.29834967881
935,1,935,265100,2651.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3451306.51953125,8993.09516807067
936,1,936,265201,2652.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,641080.03515625,4383.55527449736
937,1,937,265203,2652.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,452895.76171875,3124.23361214697
938,1,938,265204,2652.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,387501.46875,2768.81484739153
939,1,939,265301,2653.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,2331577.30078125,7553.29744521771
940,1,940,265303,2653.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,216214.44921875,2120.80500483767
941,1,941,265304,2653.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,191360.609375,2170.44858864381
942,1,942,265306,2653.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,136222.05078125,1702.1456402928
943,1,943,265307,2653.07,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,317810.9140625,2890.31948838051
944,1,944,265410,2654.10,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1038010.79296875,5921.0800150928
945,1,945,265420,2654.20,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1067690.16015625,4547.17942027166
946,1,946,265521,2655.21,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,191319.47265625,2060.06589898076
947,1,947,265522,2655.22,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,368757.57421875,2903.70911660441
948,1,948,265523,2655.23,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,494312.60546875,2816.30902177421
949,1,949,265524,2655.24,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,626111.01171875,3290.3573428098
950,1,950,265601,2656.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,910066.69140625,4223.45462774091
951,1,951,265602,2656.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,490651.9921875,3417.56847807581
952,1,952,265701,2657.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1252922.48046875,5736.92716769333
953,1,953,265702,2657.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,548375.4453125,3233.19518904668
954,1,954,267101,2671.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,707397.05078125,3454.05655299257
955,1,955,267102,2671.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,904858.9609375,3944.32242090499
956,1,956,267201,2672.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,875879.78125,3900.03246809067
957,1,957,267202,2672.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,840966.32421875,3759.57436943208
958,1,958,267300,2673.00,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,628315.25390625,3195.63775669996
959,1,959,267403,2674.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,342024.75390625,2896.34905034251
960,1,960,267404,2674.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,415344.58984375,2715.63076997844
961,1,961,267405,2674.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,311991.89453125,2257.66171956228
